
1731634443532,42,HTTP Request-1,302,Found,Thread Group 1-6,text,true,,492,124,8,8,https://www.saes.cecyt9.ipn.mx/,42,0,38
1731634443574,24,HTTP Request-2,302,Found,Thread Group 1-6,text,true,,510,166,8,8,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,24,0,21
1731634443598,10,HTTP Request-3,200,OK,Thread Group 1-6,text,true,,20501,200,8,8,https://www.saes.cecyt9.ipn.mx/(X(1)S(ij3w5ruj5iq1ev2dpy2bhp55))/default.aspx?AspxAutoDetectCookieSupport=1,10,0,0
1731634443555,63,HTTP Request,200,OK,Thread Group 1-7,text,true,,21909,614,11,11,https://www.saes.cecyt9.ipn.mx/(X(1)S(uwkcuq35cm1yqg5524ra2x55))/default.aspx?AspxAutoDetectCookieSupport=1,4,0,2
1731634443555,4,HTTP Request-0,302,Redirect,Thread Group 1-7,text,true,,406,124,11,11,http://www.saes.cecyt9.ipn.mx/,4,0,2
1731634443560,38,HTTP Request-1,302,Found,Thread Group 1-7,text,true,,492,124,11,11,https://www.saes.cecyt9.ipn.mx/,38,0,35
1731634443598,11,HTTP Request-2,302,Found,Thread Group 1-7,text,true,,510,166,11,11,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,11,0,9
1731634443609,9,HTTP Request-3,200,OK,Thread Group 1-7,text,true,,20501,200,11,11,https://www.saes.cecyt9.ipn.mx/(X(1)S(uwkcuq35cm1yqg5524ra2x55))/default.aspx?AspxAutoDetectCookieSupport=1,8,0,0
1731634443567,54,HTTP Request,200,OK,Thread Group 1-11,text,true,,21909,614,10,10,https://www.saes.cecyt9.ipn.mx/(X(1)S(0qmfd03oxwwezermthaujr55))/default.aspx?AspxAutoDetectCookieSupport=1,5,0,3
1731634443567,5,HTTP Request-0,302,Redirect,Thread Group 1-11,text,true,,406,124,10,10,http://www.saes.cecyt9.ipn.mx/,5,0,3
1731634443573,27,HTTP Request-1,302,Found,Thread Group 1-11,text,true,,492,124,10,10,https://www.saes.cecyt9.ipn.mx/,27,0,23
1731634443600,10,HTTP Request-2,302,Found,Thread Group 1-11,text,true,,510,166,10,10,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,9
1731634443610,11,HTTP Request-3,200,OK,Thread Group 1-11,text,true,,20501,200,10,10,https://www.saes.cecyt9.ipn.mx/(X(1)S(0qmfd03oxwwezermthaujr55))/default.aspx?AspxAutoDetectCookieSupport=1,11,0,0
1731634443563,60,HTTP Request,200,OK,Thread Group 1-9,text,true,,21909,614,9,9,https://www.saes.cecyt9.ipn.mx/(X(1)S(bqp2wf551lhreh55owfgyt55))/default.aspx?AspxAutoDetectCookieSupport=1,4,0,2
1731634443563,4,HTTP Request-0,302,Redirect,Thread Group 1-9,text,true,,406,124,9,9,http://www.saes.cecyt9.ipn.mx/,4,0,2
1731634443567,32,HTTP Request-1,302,Found,Thread Group 1-9,text,true,,492,124,9,9,https://www.saes.cecyt9.ipn.mx/,32,0,28
1731634443599,10,HTTP Request-2,302,Found,Thread Group 1-9,text,true,,510,166,9,9,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,8
1731634443609,14,HTTP Request-3,200,OK,Thread Group 1-9,text,true,,20501,200,9,9,https://www.saes.cecyt9.ipn.mx/(X(1)S(bqp2wf551lhreh55owfgyt55))/default.aspx?AspxAutoDetectCookieSupport=1,14,0,0
1731634443564,62,HTTP Request,200,OK,Thread Group 1-10,text,true,,21909,614,8,8,https://www.saes.cecyt9.ipn.mx/(X(1)S(w4ndio45pr33bd45oi4bq245))/default.aspx?AspxAutoDetectCookieSupport=1,3,0,2
1731634443564,3,HTTP Request-0,302,Redirect,Thread Group 1-10,text,true,,406,124,8,8,http://www.saes.cecyt9.ipn.mx/,3,0,2
1731634443567,36,HTTP Request-1,302,Found,Thread Group 1-10,text,true,,492,124,8,8,https://www.saes.cecyt9.ipn.mx/,36,0,31
1731634443603,9,HTTP Request-2,302,Found,Thread Group 1-10,text,true,,510,166,8,8,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,9,0,7
1731634443612,14,HTTP Request-3,200,OK,Thread Group 1-10,text,true,,20501,200,8,8,https://www.saes.cecyt9.ipn.mx/(X(1)S(w4ndio45pr33bd45oi4bq245))/default.aspx?AspxAutoDetectCookieSupport=1,12,0,0
1731634443565,62,HTTP Request,200,OK,Thread Group 1-12,text,true,,21909,614,7,7,https://www.saes.cecyt9.ipn.mx/(X(1)S(kzozyubrudqbl455wmtgkeq5))/default.aspx?AspxAutoDetectCookieSupport=1,3,0,2
1731634443813,418,HTTP Request,200,OK,Thread Group 1-47,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(klkal1iuh4pgsa45q2lr3brh))/default.aspx?AspxAutoDetectCookieSupport=1,11,0,4
1731634443565,3,HTTP Request-0,302,Redirect,Thread Group 1-12,text,true,,406,124,7,7,http://www.saes.cecyt9.ipn.mx/,3,0,2
1731634443813,11,HTTP Request-0,302,Redirect,Thread Group 1-47,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,11,0,4
1731634443568,38,HTTP Request-1,302,Found,Thread Group 1-12,text,true,,492,124,7,7,https://www.saes.cecyt9.ipn.mx/,38,0,32
1731634443825,378,HTTP Request-1,302,Found,Thread Group 1-47,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,378,0,373
1731634443606,8,HTTP Request-2,302,Found,Thread Group 1-12,text,true,,510,166,7,7,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,8,0,5
1731634444203,19,HTTP Request-2,302,Found,Thread Group 1-47,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,19,0,16
1731634443614,13,HTTP Request-3,200,OK,Thread Group 1-12,text,true,,20501,200,7,7,https://www.saes.cecyt9.ipn.mx/(X(1)S(kzozyubrudqbl455wmtgkeq5))/default.aspx?AspxAutoDetectCookieSupport=1,13,0,0
1731634444223,8,HTTP Request-3,200,OK,Thread Group 1-47,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(klkal1iuh4pgsa45q2lr3brh))/default.aspx?AspxAutoDetectCookieSupport=1,8,0,0
1731634444124,80,HTTP Request,200,OK,Thread Group 1-113,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(43dmrvfx5vkq2rfnlldh5i55))/default.aspx?AspxAutoDetectCookieSupport=1,9,0,3
1731634444124,9,HTTP Request-0,302,Redirect,Thread Group 1-113,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,9,0,3
1731634444134,50,HTTP Request-1,302,Found,Thread Group 1-113,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,50,0,48
1731634444184,8,HTTP Request-2,302,Found,Thread Group 1-113,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,8,0,6
1731634444192,12,HTTP Request-3,200,OK,Thread Group 1-113,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(43dmrvfx5vkq2rfnlldh5i55))/default.aspx?AspxAutoDetectCookieSupport=1,12,0,0
1731634444126,78,HTTP Request,200,OK,Thread Group 1-109,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(lk0miqeythhpox555dvaeo45))/default.aspx?AspxAutoDetectCookieSupport=1,9,0,2
1731634444126,9,HTTP Request-0,302,Redirect,Thread Group 1-109,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,9,0,2
1731634444135,41,HTTP Request-1,302,Found,Thread Group 1-109,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,41,0,36
1731634444176,10,HTTP Request-2,302,Found,Thread Group 1-109,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,7
1731634444186,18,HTTP Request-3,200,OK,Thread Group 1-109,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(lk0miqeythhpox555dvaeo45))/default.aspx?AspxAutoDetectCookieSupport=1,16,0,0
1731634444123,79,HTTP Request,200,OK,Thread Group 1-110,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(1rzu4bjl3nwph255eg2vyr45))/default.aspx?AspxAutoDetectCookieSupport=1,5,0,2
1731634444123,5,HTTP Request-0,302,Redirect,Thread Group 1-110,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,5,0,2
1731634444128,48,HTTP Request-1,302,Found,Thread Group 1-110,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,48,0,43
1731634444176,10,HTTP Request-2,302,Found,Thread Group 1-110,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,7
1731634444186,16,HTTP Request-3,200,OK,Thread Group 1-110,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(1rzu4bjl3nwph255eg2vyr45))/default.aspx?AspxAutoDetectCookieSupport=1,13,0,0
1731634444124,76,HTTP Request,200,OK,Thread Group 1-111,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(naqywo454zfiod55apay34mo))/default.aspx?AspxAutoDetectCookieSupport=1,4,0,1
1731634444124,4,HTTP Request-0,302,Redirect,Thread Group 1-111,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,4,0,1
1731634444129,45,HTTP Request-1,302,Found,Thread Group 1-111,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,45,0,41
1731634444175,10,HTTP Request-2,302,Found,Thread Group 1-111,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,7
1731634444185,15,HTTP Request-3,200,OK,Thread Group 1-111,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(naqywo454zfiod55apay34mo))/default.aspx?AspxAutoDetectCookieSupport=1,12,0,0
1731634444124,74,HTTP Request,200,OK,Thread Group 1-112,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(v5h2u145rn2saivyrldlhi3z))/default.aspx?AspxAutoDetectCookieSupport=1,5,0,3
1731634444124,5,HTTP Request-0,302,Redirect,Thread Group 1-112,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,5,0,3
1731634444129,46,HTTP Request-1,302,Found,Thread Group 1-112,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,46,0,42
1731634444175,11,HTTP Request-2,302,Found,Thread Group 1-112,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,11,0,8
1731634444186,12,HTTP Request-3,200,OK,Thread Group 1-112,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(v5h2u145rn2saivyrldlhi3z))/default.aspx?AspxAutoDetectCookieSupport=1,10,0,0
1731634444118,76,HTTP Request,200,OK,Thread Group 1-108,text,true,,21909,614,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(1z31kkrf2ggcgg45kmrqot45))/default.aspx?AspxAutoDetectCookieSupport=1,9,0,7
1731634444118,9,HTTP Request-0,302,Redirect,Thread Group 1-108,text,true,,406,124,73,73,http://www.saes.cecyt9.ipn.mx/,9,0,7
1731634444128,45,HTTP Request-1,302,Found,Thread Group 1-108,text,true,,492,124,73,73,https://www.saes.cecyt9.ipn.mx/,45,0,42
1731634444173,11,HTTP Request-2,302,Found,Thread Group 1-108,text,true,,510,166,73,73,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,11,0,9
1731634444184,10,HTTP Request-3,200,OK,Thread Group 1-108,text,true,,20501,200,73,73,https://www.saes.cecyt9.ipn.mx/(X(1)S(1z31kkrf2ggcgg45kmrqot45))/default.aspx?AspxAutoDetectCookieSupport=1,9,0,0
1731634444117,74,HTTP Request,200,OK,Thread Group 1-107,text,true,,21909,614,72,72,https://www.saes.cecyt9.ipn.mx/(X(1)S(vg4auhffkojdu045ai5urqjd))/default.aspx?AspxAutoDetectCookieSupport=1,4,0,3
1731634444117,4,HTTP Request-0,302,Redirect,Thread Group 1-107,text,true,,406,124,72,72,http://www.saes.cecyt9.ipn.mx/,4,0,3
1731634444122,47,HTTP Request-1,302,Found,Thread Group 1-107,text,true,,492,124,72,72,https://www.saes.cecyt9.ipn.mx/,47,0,20
1731634444169,12,HTTP Request-2,302,Found,Thread Group 1-107,text,true,,510,166,72,72,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,12,0,8
1731634444181,10,HTTP Request-3,200,OK,Thread Group 1-107,text,true,,20501,200,72,72,https://www.saes.cecyt9.ipn.mx/(X(1)S(vg4auhffkojdu045ai5urqjd))/default.aspx?AspxAutoDetectCookieSupport=1,10,0,0
1731634444087,53,HTTP Request,200,OK,Thread Group 1-106,text,true,,21909,614,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(zsvaliyh3w31xp45vgjxj23n))/default.aspx?AspxAutoDetectCookieSupport=1,5,0,2
1731634444087,5,HTTP Request-0,302,Redirect,Thread Group 1-106,text,true,,406,124,70,70,http://www.saes.cecyt9.ipn.mx/,5,0,2
1731634444093,27,HTTP Request-1,302,Found,Thread Group 1-106,text,true,,492,124,70,70,https://www.saes.cecyt9.ipn.mx/,27,0,24
1731634444120,7,HTTP Request-2,302,Found,Thread Group 1-106,text,true,,510,166,70,70,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,7,0,4
1731634444127,13,HTTP Request-3,200,OK,Thread Group 1-106,text,true,,20501,200,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(zsvaliyh3w31xp45vgjxj23n))/default.aspx?AspxAutoDetectCookieSupport=1,13,0,0
1731634444072,68,HTTP Request,200,OK,Thread Group 1-105,text,true,,21909,614,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(dwbzk4axcbf43d55ksozn0ye))/default.aspx?AspxAutoDetectCookieSupport=1,21,0,10
1731634444072,21,HTTP Request-0,302,Redirect,Thread Group 1-105,text,true,,406,124,70,70,http://www.saes.cecyt9.ipn.mx/,21,0,10
1731634444093,25,HTTP Request-1,302,Found,Thread Group 1-105,text,true,,492,124,70,70,https://www.saes.cecyt9.ipn.mx/,24,0,23
1731634444118,6,HTTP Request-2,302,Found,Thread Group 1-105,text,true,,510,166,70,70,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,6,0,3
1731634444124,16,HTTP Request-3,200,OK,Thread Group 1-105,text,true,,20501,200,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(dwbzk4axcbf43d55ksozn0ye))/default.aspx?AspxAutoDetectCookieSupport=1,16,0,0
1731634444066,72,HTTP Request,200,OK,Thread Group 1-104,text,true,,21909,614,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(et5vb4qxb4ai3fyih32ftt45))/default.aspx?AspxAutoDetectCookieSupport=1,17,0,14
1731634444066,17,HTTP Request-0,302,Redirect,Thread Group 1-104,text,true,,406,124,70,70,http://www.saes.cecyt9.ipn.mx/,17,0,14
1731634444083,33,HTTP Request-1,302,Found,Thread Group 1-104,text,true,,492,124,70,70,https://www.saes.cecyt9.ipn.mx/,33,0,31
1731634444117,5,HTTP Request-2,302,Found,Thread Group 1-104,text,true,,510,166,70,70,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,5,0,4
1731634444050,78,HTTP Request,200,OK,Thread Group 1-98,text,true,,21909,614,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(t2gqoiv1bwnpes55fgjd4fmh))/default.aspx?AspxAutoDetectCookieSupport=1,11,0,5
1731634444051,74,HTTP Request,200,OK,Thread Group 1-103,text,true,,21909,614,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(5v1g5m2vndyyvw45zxbq2e55))/default.aspx?AspxAutoDetectCookieSupport=1,9,0,4
1731634444050,11,HTTP Request-0,302,Redirect,Thread Group 1-98,text,true,,406,124,70,70,http://www.saes.cecyt9.ipn.mx/,11,0,5
1731634444051,9,HTTP Request-0,302,Redirect,Thread Group 1-103,text,true,,406,124,70,70,http://www.saes.cecyt9.ipn.mx/,9,0,4
1731634444061,40,HTTP Request-1,302,Found,Thread Group 1-98,text,true,,492,124,70,70,https://www.saes.cecyt9.ipn.mx/,39,0,33
1731634444061,34,HTTP Request-1,302,Found,Thread Group 1-103,text,true,,492,124,70,70,https://www.saes.cecyt9.ipn.mx/,34,0,29
1731634444101,19,HTTP Request-2,302,Found,Thread Group 1-98,text,true,,510,166,70,70,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,19,0,17
1731634444095,22,HTTP Request-2,302,Found,Thread Group 1-103,text,true,,510,166,70,70,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,22,0,19
1731634444047,57,HTTP Request,200,OK,Thread Group 1-102,text,true,,21909,614,65,65,https://www.saes.cecyt9.ipn.mx/(X(1)S(dxc00b55ak5ycafdw2vxgg3w))/default.aspx?AspxAutoDetectCookieSupport=1,6,0,2
1731634444120,8,HTTP Request-3,200,OK,Thread Group 1-98,text,true,,20501,200,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(t2gqoiv1bwnpes55fgjd4fmh))/default.aspx?AspxAutoDetectCookieSupport=1,8,0,0
1731634444117,8,HTTP Request-3,200,OK,Thread Group 1-103,text,true,,20501,200,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(5v1g5m2vndyyvw45zxbq2e55))/default.aspx?AspxAutoDetectCookieSupport=1,7,0,0
1731634444047,6,HTTP Request-0,302,Redirect,Thread Group 1-102,text,true,,406,124,65,65,http://www.saes.cecyt9.ipn.mx/,6,0,2
1731634444053,33,HTTP Request-1,302,Found,Thread Group 1-102,text,true,,492,124,65,65,https://www.saes.cecyt9.ipn.mx/,33,0,30
1731634444086,8,HTTP Request-2,302,Found,Thread Group 1-102,text,true,,510,166,65,65,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,8,0,4
1731634444094,10,HTTP Request-3,200,OK,Thread Group 1-102,text,true,,20501,200,65,65,https://www.saes.cecyt9.ipn.mx/(X(1)S(dxc00b55ak5ycafdw2vxgg3w))/default.aspx?AspxAutoDetectCookieSupport=1,10,0,0
1731634444123,15,HTTP Request-3,200,OK,Thread Group 1-104,text,true,,20501,200,70,70,https://www.saes.cecyt9.ipn.mx/(X(1)S(et5vb4qxb4ai3fyih32ftt45))/default.aspx?AspxAutoDetectCookieSupport=1,15,0,0
1731634444048,52,HTTP Request,200,OK,Thread Group 1-99,text,true,,21909,614,65,65,https://www.saes.cecyt9.ipn.mx/(X(1)S(0kmu5srae3iuah21he2hcpf0))/default.aspx?AspxAutoDetectCookieSupport=1,7,0,4
1731634444048,7,HTTP Request-0,302,Redirect,Thread Group 1-99,text,true,,406,124,65,65,http://www.saes.cecyt9.ipn.mx/,7,0,4
1731634444056,26,HTTP Request-1,302,Found,Thread Group 1-99,text,true,,492,124,65,65,https://www.saes.cecyt9.ipn.mx/,26,0,24
1731634444082,7,HTTP Request-2,302,Found,Thread Group 1-99,text,true,,510,166,65,65,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,7,0,5
1731634444040,54,HTTP Request,200,OK,Thread Group 1-101,text,true,,21909,614,65,65,https://www.saes.cecyt9.ipn.mx/(X(1)S(4lwbpvyfr3dwij55c0pmxe45))/default.aspx?AspxAutoDetectCookieSupport=1,3,0,1
1731634444040,3,HTTP Request-0,302,Redirect,Thread Group 1-101,text,true,,406,124,65,65,http://www.saes.cecyt9.ipn.mx/,3,0,1
1731634444044,27,HTTP Request-1,302,Found,Thread Group 1-101,text,true,,492,124,65,65,https://www.saes.cecyt9.ipn.mx/,27,0,24
1731634444071,10,HTTP Request-2,302,Found,Thread Group 1-101,text,true,,510,166,65,65,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,10,0,8
1731634444081,13,HTTP Request-3,200,OK,Thread Group 1-101,text,true,,20501,200,65,65,https://www.saes.cecyt9.ipn.mx/(X(1)S(4lwbpvyfr3dwij55c0pmxe45))/default.aspx?AspxAutoDetectCookieSupport=1,11,0,0
1731634443989,90,HTTP Request,200,OK,Thread Group 1-100,text,true,,21909,614,62,62,https://www.saes.cecyt9.ipn.mx/(X(1)S(gvptrefemkun1e45xwax4ijo))/default.aspx?AspxAutoDetectCookieSupport=1,38,0,35
1731634443989,38,HTTP Request-0,302,Redirect,Thread Group 1-100,text,true,,406,124,62,62,http://www.saes.cecyt9.ipn.mx/,38,0,35
1731634444029,25,HTTP Request-1,302,Found,Thread Group 1-100,text,true,,492,124,62,62,https://www.saes.cecyt9.ipn.mx/,25,0,21
1731634444054,12,HTTP Request-2,302,Found,Thread Group 1-100,text,true,,510,166,62,62,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,12,0,10
1731634444066,13,HTTP Request-3,200,OK,Thread Group 1-100,text,true,,20501,200,62,62,https://www.saes.cecyt9.ipn.mx/(X(1)S(gvptrefemkun1e45xwax4ijo))/default.aspx?AspxAutoDetectCookieSupport=1,13,0,0
1731634443988,67,HTTP Request,200,OK,Thread Group 1-97,text,true,,21909,614,61,61,https://www.saes.cecyt9.ipn.mx/(X(1)S(iwjg1dieqs40owuwyfnfbund))/default.aspx?AspxAutoDetectCookieSupport=1,6,0,4
1731634443988,6,HTTP Request-0,302,Redirect,Thread Group 1-97,text,true,,406,124,61,61,http://www.saes.cecyt9.ipn.mx/,6,0,4
1731634443995,36,HTTP Request-1,302,Found,Thread Group 1-97,text,true,,492,124,61,61,https://www.saes.cecyt9.ipn.mx/,36,0,31
1731634444032,8,HTTP Request-2,302,Found,Thread Group 1-97,text,true,,510,166,61,61,https://www.saes.cecyt9.ipn.mx/default.aspx?AspxAutoDetectCookieSupport=1,8,0,6
